date,update_time,alpha,lambda,current_soc_kwh,previous_contract_total_kwh,scenario_count,J_fix_yuan,J_roll_yuan,V_yuan,relative_value_percent,relative_value_reason,fixed_expected_emergency_cost_yuan,fixed_cvar_yuan,roll_adjustment_cost_yuan,roll_expected_emergency_cost_yuan,roll_cvar_yuan,roll_increase_kwh,roll_decrease_kwh,confidence_rho,classification,reconstructed_J_roll_difference,fixed_max_violation,roll_max_violation,fixed_primary_status,fixed_secondary_status,roll_primary_status,roll_secondary_status
2025-08-13,18:00,0.85,0.25,10577.028432287983,22821.304293910187,14,491.96023718859783,425.575053054082,66.38518413451584,13.494014173561434,defined,200.94240534724682,1164.071327365404,130.96088494138,110.48031304226322,736.535420281755,139.2648644036443,0.0,0.48636710448639064,positive,0.0,1.0000007932831068e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-14,06:00,0.85,0.25,9236.919449845682,36872.78080334976,14,2983.941255904392,1943.854435718916,1040.0868201854762,34.85614263107335,defined,1583.8616294634865,5600.318505763624,1320.720623602429,255.2248282634139,1471.6359354122922,1777.7854147705618,0.0,0.6482080247719977,positive,0.0,9.999985195463523e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-14,12:00,0.85,0.25,6195.259575185763,37522.35120604544,14,101.72351637389617,-366.5417992905215,468.2653156644177,460.3314281264679,defined,38.146318690351514,254.30879073417864,-471.57940738093737,39.38910303390592,262.5940202260396,0.0,1290.1652243992273,0.6253723534546054,positive,0.0,1.000000082740371e-07,9.999968142437865e-08,optimal,optimal,optimal,optimal
2025-08-14,18:00,0.85,0.25,10669.329473885402,22898.431069899405,14,135.71717411532245,135.16549536541356,0.5516787499088878,0.4064914801719286,defined,50.89394031781472,339.2929351900309,-17.608430941260988,57.290222365002954,381.9348157666864,0.0,28.478367880115783,0.49129040229744053,positive,0.0,9.999985195463523e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-15,06:00,0.85,0.25,2911.967894012344,19319.231042300402,14,132.7205448626784,-207.54340708011017,340.2639519427886,256.37624701951654,defined,57.186654157897564,302.1355628191233,-281.61579768866926,29.430075258904953,178.56926139861656,31.749606020004084,698.9841985911037,0.5942642764271766,positive,0.0,1.0000002248489182e-07,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-08-15,12:00,0.85,0.25,10799.999999999998,18620.246843709305,14,65.19308144181467,-126.04948298808159,191.24256442989628,293.347944598357,defined,24.4474055553544,162.98270354584108,-207.22402451503314,30.44045307260683,202.93635381737886,0.0,435.4310513898077,0.6003820666342511,positive,0.0,1.000000082740371e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-15,18:00,0.85,0.25,10764.499815076868,14659.025154097804,14,90.38504363221014,90.21266271630614,0.17238091590400018,0.19071840757796515,defined,33.894391376752715,225.96260902182973,-4.219182671117238,35.41194202028377,236.07961346855845,0.0,6.756638661458209,0.49087435448079364,positive,0.0,9.999999406318238e-08,9.999988037634466e-08,optimal,optimal,optimal,optimal
2025-08-16,06:00,0.85,0.25,2183.8584907407408,21482.689064793467,14,857.4754302807594,-648.23934941095,1505.7147796917093,175.59859169360686,defined,590.3311731764239,1068.5770284173418,-662.5859591188319,5.568044745342456,35.11425985015745,258.0654304910081,2280.7411888137644,0.6479028246009881,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-16,12:00,0.85,0.25,10787.245475678781,19208.163079839633,14,4.021521109229718,-213.39555747411285,217.41707858334257,5406.339359610788,defined,1.5080704306350812,10.053802714378547,-226.830652282294,5.038160553067939,33.58773702045293,0.0,506.43483500350277,0.650273640697687,positive,0.0,1.0000000028043132e-07,1.0000005090660125e-07,optimal,optimal,optimal,optimal
2025-08-16,18:00,0.85,0.25,10735.595898276702,15111.777255542742,14,36.1070008854841,36.10700088548324,8.597567102697212e-13,2.3811357608916354e-12,defined,13.540125346730605,90.26750215501396,2.7391122603148686e-07,13.540125229339507,90.26750152893003,4.3067802835139446e-07,0.0,0.48962799250387584,numerical_zero,0.0,1.000000082740371e-07,9.999998695775503e-08,optimal,optimal,optimal,optimal
2025-08-17,06:00,0.85,0.25,9922.606631574075,40446.7991025175,14,134.26276795523881,-739.7939741861926,874.0567421414314,651.0045602760318,defined,50.348538038021864,335.6569196688678,-874.0567420414314,50.348537945714554,335.65691963809695,0.0,3255.9650797181657,0.6915579962073286,positive,0.0,9.999985195463523e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-17,12:00,0.85,0.25,8513.307015762155,36200.22050274086,14,719.0474982297937,13.544017674640827,705.5034805551529,98.11639457643834,defined,311.99703643226536,1628.2018471901133,-232.6968716762078,92.34033350656826,615.6022233771214,343.82658589185246,2480.9631603314274,0.687609971666008,positive,0.0,9.999985195463523e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-17,18:00,0.85,0.25,10534.392102182019,23476.823511959803,14,359.7858530022097,332.2989601861875,27.48689281602219,7.639792556227433,defined,138.5148310827151,885.0840876779785,81.07248942634637,94.20992653494044,628.0661768996029,42.38715122556634,0.0,0.4890451458000555,positive,0.0,1.0000007932831068e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-18,06:00,0.85,0.25,9252.391933271605,36812.13457410253,14,528.3289479137358,475.7985393817645,52.53040853197126,9.942746605008722,defined,210.7439109578673,1270.3401478234737,210.55472444492642,100.11602538969522,660.5111581885714,267.8933566242146,2.3779904003481995,0.6781507460751997,positive,0.0,9.999996564147295e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-18,12:00,0.85,0.25,7530.955823892418,36407.70405403307,14,0.9557257656644862,-733.0193899698068,733.9751157354713,76797.66959355347,defined,0.35839721226505,2.3893142135977445,-748.3531817490011,5.7501719171978944,38.33447944798595,2.3779904003483807,2016.7226116506004,0.7021593032559368,positive,0.0,1.0000005490340413e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-18,18:00,0.85,0.25,10707.788119260696,22978.882559646754,14,36.811168119655335,31.58152543733663,5.229642682318705,14.20667408684142,defined,13.804188105553019,92.02792005640926,5.943829685639798,9.614135906886316,64.09423937924207,36.829959363559624,27.984865828406896,0.4956374248803409,positive,0.0,1.0000006511745596e-07,9.999998695775503e-08,optimal,optimal,optimal,optimal
2025-08-19,06:00,0.85,0.25,8595.428311170694,35694.78584189216,14,1.6274394393423455,-239.94303773038047,241.5704771697228,14843.592414556597,defined,0.6102898506146331,4.068598354910849,-243.43918413039444,1.613606030775683,7.530161476953187,0.0,535.1784237368329,0.6762293729044987,positive,0.0,1.0000000028043132e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-19,12:00,0.85,0.25,6728.567585800325,35159.607418155334,14,33.40840928620507,-324.9909091461603,358.39931843236536,1072.7817519296102,defined,13.233645900749654,80.69905354182166,-328.5987553623312,1.3529423310640911,9.019615540427276,28.86506718594685,983.9289425386831,0.7092207232563178,positive,0.0,1.000000082740371e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-19,18:00,0.85,0.25,10752.821902805474,22865.273086244117,14,19.079411356145417,12.111555324088103,6.967856032057314,36.52028829397292,defined,7.154779302411039,47.69852821493751,-15.304280984885326,10.28093861586504,68.53959077243356,5.117523407286058,30.136103217551522,0.48853685624552856,positive,0.0,1.0000016814615265e-07,1.0000002426124865e-07,optimal,optimal,optimal,optimal
2025-08-20,06:00,0.85,0.25,9817.64113351851,43668.03382933321,14,1083.3083729633747,137.06426133656316,946.2441116268116,87.34762282307246,defined,609.8384931768849,1893.8795191459592,-183.6592193240871,164.41275394667133,625.2429068559157,565.1656590729764,3141.5992911604562,0.6574229186077033,positive,0.0,1.0000007932831068e-07,1.0000042038882384e-07,optimal,optimal,optimal,optimal
2025-08-20,12:00,0.85,0.25,6843.531217997951,36587.200628122635,14,43.936074508030714,-497.2564926217024,541.1925671297331,1231.772690641293,defined,18.38735569505575,102.19487525189987,-509.8384994448057,4.718252558663714,31.455017057758095,23.35818570697552,1829.2065781751928,0.7019358162136711,positive,0.0,1.0000027828027669e-07,1.0000024985856726e-07,optimal,optimal,optimal,optimal
2025-08-20,18:00,0.85,0.25,10458.684994113011,22681.878874313632,14,1163.6103571793124,570.5055509324153,593.104806246897,50.971083454828644,defined,755.4701766188828,1632.5607222417186,470.6451008985025,41.60984674373622,233.00241316070637,242.90803836808823,0.0,0.4949869553886707,positive,0.0,1.0000030670198612e-07,1.0000042038882384e-07,optimal,optimal,optimal,optimal
2025-08-21,06:00,0.85,0.25,9510.846613425929,39696.86149874855,14,407.08873794278793,-427.0542672531818,834.1430051959697,204.90446613956678,defined,176.78536961172986,921.2134733242323,-497.341575474141,28.70166753939574,166.3425627262539,192.97570060133688,2768.6748325924586,0.6557292115046435,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-21,12:00,0.85,0.25,8073.107563901497,36110.927507861736,14,7.582097013784938,-470.3965588114741,477.97865582525907,6304.042997026425,defined,2.843286430309443,18.955242333901978,-488.0732034486473,6.628741738939963,44.19161159293308,0.0,1710.930753944523,0.701031780265046,positive,0.0,1.0000005712385018e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-21,18:00,0.85,0.25,10754.049255083602,22661.247301482475,14,40.685166567395854,40.685166567392386,3.467448550509289e-12,8.522635749236483e-12,defined,15.256937517580933,101.7129161992597,4.393734064706223e-06,15.256935815121873,101.7129054341458,3.772740910790162e-06,0.0,0.4890039359765646,numerical_zero,0.0,9.999995143061824e-08,1.0000012196087482e-07,optimal,optimal,optimal,optimal
2025-08-22,06:00,0.85,0.25,2477.8975617283945,19243.57400039077,14,563.6094883007826,-113.68649033663752,677.2959786374201,120.17114557091458,defined,336.18675972152016,909.6909143170496,-210.27788311713408,40.47315684663011,224.47294373546583,168.94549383443365,1025.3123576009002,0.6583197393672393,positive,0.0,1.0000007932831068e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-22,12:00,0.85,0.25,10799.999999999996,18218.26164278987,14,1.0000000000000006e-07,-106.88907447816463,106.88907457816462,,abs(J_fix)<=VALIDATION_TOL,7.58620689655173e-08,9.655172413793106e-08,-178.06779934119473,26.692021823636285,177.94681215757527,0.0,385.6267511686444,0.6948573172098758,positive,0.0,1.0000000000000006e-07,9.999995143061824e-08,optimal,optimal,optimal,optimal
2025-08-22,18:00,0.85,0.25,10568.448551794085,14316.373325335991,14,454.4538652945443,292.88058884942177,161.57327644512253,35.553284675090694,defined,259.6940848137711,779.0391219230928,180.28645727596847,46.1155755478978,265.914224102222,130.23907412846592,4.46667169024613,0.4915124480488121,positive,0.0,1.000001930151484e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-23,06:00,0.85,0.25,3518.386919219249,17809.10087652422,14,1168.5467313013346,699.3873649726547,469.1593663286799,40.14896056456446,defined,615.2984665430007,2212.993059033336,594.615868091769,39.28931133033215,261.92874220221427,435.3773400765486,0.0,0.6058134901014761,positive,0.0,1.0000030670198612e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-08-23,12:00,0.85,0.25,10403.43213326242,18244.478216600764,14,628.0467403702553,549.2037884751145,78.8429518951408,12.553675837670959,defined,237.2620106342155,1563.138918944159,286.5075719487079,98.51108119740249,656.7405413160162,210.49576870490563,-1.1368683772161603e-13,0.6601162024122131,positive,0.0,1.0000007932831068e-07,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-23,18:00,0.85,0.25,10546.808223809867,15114.399741245883,14,186.58658974335296,186.58658974335336,-3.979039320256561e-13,-2.132543033092394e-13,defined,69.96997120076439,466.4664741703543,1.000005482865163e-07,69.96997111625731,466.466474108382,2.566156043616301e-07,3.168094827268787e-07,0.5029916316476155,numerical_zero,0.0,9.999999406318238e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-08-24,06:00,0.85,0.25,8356.405968249162,37099.252481395066,14,139.4868673173815,-343.66704837422805,483.15391569160954,346.3795015141211,defined,52.30757530514685,348.71716804893856,-386.1713823775096,15.939125251230593,106.26083500820393,180.85477424606157,1302.2851999067486,0.5308569644877952,positive,0.0,9.99999087980541e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-24,12:00,0.85,0.25,6706.580977627875,35815.764436460195,14,1172.7271228889724,829.2959094789032,343.4312134100692,29.28483589294314,defined,526.7585906961959,2583.874128771106,539.8976145098524,108.52436061339412,723.495737422627,492.36618806119725,226.24737592844582,0.6662297406499984,positive,0.0,1.0000007932831068e-07,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-24,18:00,0.85,0.25,10416.889112038341,23222.20773976662,14,447.33668497293456,384.79772189866264,62.53896307427192,13.98028938271757,defined,185.4970187135623,1047.358665037489,152.3857228608568,87.15449963917715,581.029997594515,100.82643085046789,0.0,0.5073888090741119,positive,0.0,9.999985195463523e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-25,06:00,0.85,0.25,9694.61889043037,57499.61988492132,14,15.508292557219852,-2038.4272838405168,2053.9355763977364,13244.11161847428,defined,5.815609759098342,38.77073119248604,-2040.2318559876533,0.6767145551762045,4.511430367841364,63.05333368826871,5504.569609494146,0.499913215657138,positive,0.0,1.0000005623567176e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-08-25,12:00,0.85,0.25,7921.810880154312,45698.65933893209,14,0.9397211966690728,-1688.916463707043,1689.8561849037121,179825.2706114921,defined,0.35239549889149463,2.3493027911103126,-1698.7202776346182,3.676430222840627,24.50953481893752,0.0,4862.499169046299,0.6300758947746071,positive,0.0,1.0000005468135953e-07,1.0000030670198612e-07,optimal,optimal,optimal,optimal
2025-08-25,18:00,0.85,0.25,10593.659032739728,23077.7408583703,14,164.1197581656399,163.3437548396425,0.776003325997408,0.4728274856548454,defined,61.544909359123324,410.2993952260662,-5.879087672349596,63.45856594199704,423.0571062799802,0.0,15.144481381632138,0.5027275256935653,positive,0.0,1.0000002248489182e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-26,06:00,0.85,0.25,9382.390868397779,37213.09698325408,14,2053.038883845833,1499.3688737667246,553.6700100791084,26.96831581883885,defined,892.7243798298211,4641.258016064048,1192.2957681522364,115.15241460543312,767.6827640362206,1805.0830784925593,0.0,0.5979866448858352,positive,0.0,9.999985195463523e-08,1.0000007932831068e-07,optimal,optimal,optimal,optimal
2025-08-26,12:00,0.85,0.25,6954.603014218527,38493.60844746021,14,9.99998354423627e-08,-528.0029471521642,528.0029472521641,,abs(J_fix)<=VALIDATION_TOL,7.999983544236269e-08,8.000000000000003e-08,-528.0029471521642,0.0,0.0,0.0,1504.7812616292704,0.6922316638062922,positive,0.0,9.99998354423627e-08,9.999951089412207e-08,optimal,optimal,optimal,optimal
2025-08-26,18:00,0.85,0.25,10610.725967966835,23198.38792262747,14,127.64735711328467,126.87135378728922,0.7760033259954469,0.6079274522752228,defined,47.86775896448872,319.1183925951838,-5.879087672357428,49.781415547367494,331.8761036491166,0.0,15.144481381652364,0.5063891595728066,positive,0.0,9.999985195463523e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-08-27,06:00,0.85,0.25,9851.58076960696,37481.20729529282,14,8718.267844631599,4439.474810256307,4278.793034375291,49.07847648899685,defined,5164.553602919283,14214.856966849267,4010.360758704698,160.91776933185355,1072.7851288790237,4976.799121956188,0.0,0.6062777887328278,positive,0.0,1.00000761449337e-07,9.999803296523169e-08,optimal,optimal,optimal,optimal
2025-08-27,12:00,0.85,0.25,8325.994798864569,38414.62689383585,14,131.03750624137243,-269.6402235659851,400.67772980735754,305.7733173503051,defined,49.139064890656265,327.5937654028647,-400.677729707354,49.13906480301333,327.59376535342227,0.0,1769.8837393593249,0.6933488819564549,positive,0.0,9.999999406318238e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-27,18:00,0.85,0.25,10564.387552540888,22927.08035507285,14,193.35494734528308,192.57894401927769,0.7760033260053945,0.4013361626685707,defined,72.50810530005813,483.3873681808998,-5.879087672417861,74.42176188438584,496.1450792292389,0.0,15.14448138180804,0.4985681945747256,positive,0.0,9.99998235329258e-08,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-28,06:00,0.85,0.25,9594.93082495668,36095.589968916735,14,9776.119608574787,4964.25103150674,4811.868577068047,49.22063937155067,defined,5842.460141636201,15734.637867754343,4678.604169676153,110.161822869515,701.9401558442875,5257.512293858097,-1.1368683772161603e-13,0.5940174345430578,positive,0.0,1.0000258043874055e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-08-28,12:00,0.85,0.25,5608.925179848254,37379.49407470765,14,1022.3025604115287,812.8050237540582,209.4975366574705,20.492713680882996,defined,458.4769331742943,2255.3025089489374,605.1945212030594,77.85393845662459,519.0262563774967,545.6416220270128,-1.1368683772161603e-13,0.7006368353842833,positive,0.0,1.0000030670198612e-07,9.999973826779751e-08,optimal,optimal,optimal,optimal
2025-08-28,18:00,0.85,0.25,10547.992428827758,22904.804580765725,14,236.69113451365715,235.46789298134098,1.223241532316166,0.5168091888315254,defined,88.75917549083644,591.7278360912828,-7.378876461045639,91.06753854089497,607.1169236059666,0.0,19.00792493829387,0.5019018731063353,positive,0.0,1.0000016459343897e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-08-29,06:00,0.85,0.25,4696.30812187832,20483.207530277017,14,33.647080275332684,-622.4144092463512,656.0614895216838,1949.8318551064742,defined,12.617655153390128,84.11770048777021,-667.5536460919881,16.927213817113824,112.84809211409214,0.0,1530.2444721368965,0.6068280399524457,positive,0.0,1.0000001537946446e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-08-29,12:00,0.85,0.25,10683.638224467773,18952.963058140114,14,468.0759280555701,407.5176111625725,60.558316892997595,12.937712294789938,defined,175.5284730816986,1170.1898198954862,179.79785194001553,85.39490970845887,569.2993980563924,155.6700843748236,26.70267828873307,0.699339001927485,positive,0.0,9.99999087980541e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-29,18:00,0.85,0.25,10624.563058252274,14795.612917336302,14,181.45365237769147,179.92193602383773,1.5317163538537386,0.8441364137799263,defined,68.04511968864126,453.6341307562008,-9.906693037321379,71.18573589793466,474.57157265289777,0.0,25.519559601549147,0.5021990957497002,positive,0.0,9.999999406318238e-08,9.999999406318238e-08,optimal,optimal,optimal,optimal
2025-08-30,06:00,0.85,0.25,3517.428016390221,20375.1699095803,14,128.16124510657852,-247.67896490878888,375.8402100153674,293.2557417827985,defined,48.06046696510752,320.40311256588393,-385.9939077142061,51.86810355203145,345.787357013543,0.0,1003.177103926372,0.630167851511901,positive,0.0,1.0000002248489182e-07,9.999962458095979e-08,optimal,optimal,optimal,optimal
2025-08-30,12:00,0.85,0.25,10329.98652653579,19371.992805653932,14,154.7493724451565,13.027616053364127,141.72175639179238,91.58147406511705,defined,58.031014717074136,386.8734309123294,-143.61896076772695,58.74246630790915,391.6164420527277,0.0,355.2618674247864,0.7088846325347387,positive,0.0,1.0000002248489182e-07,9.999997985232767e-08,optimal,optimal,optimal,optimal
2025-08-30,18:00,0.85,0.25,10630.252494573411,14882.208612539764,14,200.72784071550745,199.29109121549766,1.436749500009796,0.7157699175602193,defined,75.2729403138914,501.81960160646423,-9.257041898234668,78.20554991764962,521.3703327843308,0.0,23.846063622448913,0.49209123444232894,positive,0.0,9.999999406318238e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-31,06:00,0.85,0.25,8320.295686713502,37957.68494394898,14,2480.960800095605,1667.5997741111487,813.3610259844563,32.78411436219037,defined,1159.037134181763,5287.6946636553685,1336.9493342173039,123.9939149601918,826.6260997346119,2040.5240004527577,94.71965306459356,0.663126539336752,positive,0.0,9.999985195463523e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-08-31,12:00,0.85,0.25,4814.628036099716,39287.32319188205,14,48.948595068361186,-340.35777645271526,389.30637152107647,795.3371715314291,defined,18.35572320077592,122.37148747034108,-398.5841650771308,21.834895734155833,145.56597156103885,0.0,954.0252285446703,0.7116215683822784,positive,0.0,9.999993721976352e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-08-31,18:00,0.85,0.25,10340.705870597289,23109.35862804938,14,673.545419321229,521.4674643776881,152.07795494354093,22.578723064704196,defined,309.70197712090805,1455.3737688012836,272.2154178158943,93.46951746067268,623.1301164044845,160.15146304375037,1.1368683772161603e-13,0.4881845379014907,positive,0.0,9.999985195463523e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-09-01,06:00,0.85,0.25,10023.51037037037,47095.07585569798,14,9.999983534897708e-08,-2357.6589578417925,2357.6589579417923,,abs(J_fix)<=VALIDATION_TOL,7.999983534897707e-08,8.000000000000003e-08,-2357.6589578417925,0.0,0.0,0.0,6414.63636724551,0.6857825686932912,positive,0.0,9.999983534897708e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-09-01,12:00,0.85,0.25,7703.26712035775,37006.44379132512,14,849.2799195771455,142.49615729215236,706.7837622849931,83.22153226428563,defined,353.56384271263727,1982.864307458033,-127.46358873651073,101.23490476074868,674.8993650716577,328.42261102985117,2392.010493863987,0.7027734359632896,positive,0.0,9.999951089412207e-08,1.000001930151484e-07,optimal,optimal,optimal,optimal
2025-09-01,18:00,0.85,0.25,10679.585281869548,22843.029240443662,14,65.3578518685507,61.805990461001,3.551861407549694,5.434483089642059,defined,24.509194489802393,163.3946295149932,-23.561106044539386,32.01266118957765,213.41774126385096,0.0,60.69321495244561,0.4926448635117142,positive,0.0,9.99997240569428e-08,9.999997985232767e-08,optimal,optimal,optimal,optimal
2025-09-02,06:00,0.85,0.25,9864.705100108833,36892.918041719015,14,5079.556038954323,2935.411536349842,2144.144502604481,42.21125795564359,defined,2777.2536534117053,9209.209542170473,2564.8569944758055,138.95795320276372,926.3863546850913,3185.698008215806,0.0,0.6467821852969481,positive,0.0,9.999985195463523e-08,1.00000761449337e-07,optimal,optimal,optimal,optimal
2025-09-02,12:00,0.85,0.25,8251.960752635974,36893.69254156403,14,43.28344529667132,-558.1896624732844,601.4731077699557,1389.6146751890187,defined,16.231292035499354,108.20861304468785,-621.4823529723957,23.734758937166742,158.23172624777825,0.0,2412.0201624558404,0.6591325437812325,positive,0.0,1.0000033512369555e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-09-02,18:00,0.85,0.25,10723.828488283069,22797.898907240175,14,41.63450438558361,41.63450438557924,4.369837824924616e-12,1.0495712365049117e-11,defined,15.61293918026441,104.08626082127681,2.739014900157599e-07,15.612939041879159,104.08626027919438,4.275368610251462e-07,0.0,0.4946689038145473,numerical_zero,0.0,9.999989458719938e-08,1.0000007222288332e-07,optimal,optimal,optimal,optimal
2025-09-03,06:00,0.85,0.25,9959.530739351849,42175.57187305434,14,86.5623906338004,-506.6646987674741,593.2270894012745,685.3173590259353,defined,32.4608965358886,216.40597639164721,-539.4037303099719,12.27713682843669,81.8475788562446,84.14665679730933,1905.4851116566078,0.6330887283931688,positive,0.0,9.99997240569428e-08,1.0000246675190283e-07,optimal,optimal,optimal,optimal
2025-09-03,12:00,0.85,0.25,8084.0311957335025,38761.14028043504,14,136.57873654171374,-405.406162064516,541.9848986062298,396.8296327303462,defined,51.217026264002364,341.4468411108455,-539.0099947335582,50.10143725089087,334.00958167260524,4.420876310266976,2312.981089945043,0.6585883797181437,positive,0.0,9.999996564147295e-08,9.999996564147295e-08,optimal,optimal,optimal,optimal
2025-09-03,18:00,0.85,0.25,10634.151269589189,22877.697985135168,14,78.86023784550926,76.14967876718146,2.7105590783278046,3.4371682769178444,defined,29.572589223137136,197.1505944894885,-17.999497576445698,35.305941128860184,235.37294085906785,0.0,46.36655738394049,0.5006507811115972,positive,0.0,1.0000022143685783e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-09-04,06:00,0.85,0.25,9406.893938271607,40676.79216275457,14,101.55897124738615,-272.2711574974673,373.8301287448535,368.09168520843485,defined,38.084614264776846,253.8974279304372,-381.8990819066487,41.11047165344303,274.0698110229535,2.9683501450049903,1065.8822135645187,0.6470932374180206,positive,0.0,1.0000033512369555e-07,1.0000081829275587e-07,optimal,optimal,optimal,optimal
2025-09-04,12:00,0.85,0.25,8231.90306938272,39330.37701600173,14,111.3348675335367,-779.6617874839731,890.9966550175097,800.285368596788,defined,41.75057537208312,278.3371686458143,-911.0170927763656,49.25823948464726,328.38826323098164,0.0,2934.696961852397,0.6595582772279038,positive,0.0,1.0000009353916539e-07,9.999985195463523e-08,optimal,optimal,optimal,optimal
2025-09-04,18:00,0.85,0.25,10782.289198194328,22665.06984642592,14,36.43682695053784,36.43682695054228,-4.440892098500626e-12,-1.2187922138579836e-11,defined,13.663810131020666,91.0920672780687,2.739287197073282e-07,13.663810003730086,91.0920666915339,4.2707938838061763e-07,0.0,0.49963566447790875,numerical_zero,0.0,1.0000011485544746e-07,1.000000082740371e-07,optimal,optimal,optimal,optimal
2025-09-05,06:00,0.85,0.25,6058.020373804742,19911.7812183215,14,1.0000000000000005e-07,-437.6374871185407,437.63748721854074,,abs(J_fix)<=VALIDATION_TOL,7.586206896551728e-08,9.655172413793106e-08,-456.9161613363441,7.229502831676279,48.19668554450852,0.0,1029.1345173404757,0.643060192890471,positive,0.0,1.0000000000000005e-07,9.99999087980541e-08,optimal,optimal,optimal,optimal
2025-09-05,12:00,0.85,0.25,10770.129008053485,18882.646700981026,14,19.047017659767437,-40.291001243044626,59.33801890281207,311.53443527356177,defined,7.142631637086725,47.617544090722845,-72.11846000412038,11.93529703540341,79.56864690268938,0.0,152.56696932246984,0.6614877220633096,positive,0.0,1.0000000116860974e-07,1.0000000116860974e-07,optimal,optimal,optimal,optimal
2025-09-05,18:00,0.85,0.25,10800.0,14695.247060770764,14,30.3671769689299,29.5753855577979,0.7917914111319995,2.6073922246447827,defined,11.387691378022677,75.9179423636289,-2.2520732032778565,11.93529703540341,79.56864690268938,0.0,3.585818491004119,0.49731762989364126,positive,0.0,1.0000000116860974e-07,1.000000082740371e-07,optimal,optimal,optimal,optimal
2025-09-06,06:00,0.85,0.25,6015.386833981483,19749.576058418254,14,19.51345813137886,-265.7855651306971,285.29902326207593,1462.0628560106281,defined,7.317546844843998,48.783645146139456,-295.26152864531286,11.053486317980921,73.68990878653943,0.0,649.2833251830212,0.629681704470789,positive,0.0,1.0000000116860974e-07,1.0000002248489182e-07,optimal,optimal,optimal,optimal
2025-09-06,12:00,0.85,0.25,10443.997688968802,19100.292733235234,14,31.71612398133979,-227.4011858877282,259.117309869068,816.9892071979536,defined,11.893546536858354,79.29030977792576,-258.4139272349835,11.629778005220734,77.5318533681382,1.7418671245019368,583.481017596156,0.6401143806251246,positive,0.0,1.0000000472132342e-07,1.0000005090660125e-07,optimal,optimal,optimal,optimal
2025-09-06,18:00,0.85,0.25,10800.0,14652.408629809921,14,29.487899122872495,22.173426031192317,7.314473091680178,24.804999030964044,defined,11.05796221282247,73.7197476402001,-20.467842625954592,15.990475746430093,106.60317164286727,0.0,32.58951154519406,0.5015551084953167,positive,0.0,1.0000000472132342e-07,9.999984840192155e-08,optimal,optimal,optimal,optimal
2025-09-07,06:00,0.85,0.25,9970.99445037037,37037.72861897801,14,2951.67944003321,2044.0055077297866,907.6739323034235,30.751101220300907,defined,1321.305186754974,6521.497013112945,1805.4790963520318,89.44740426665807,596.3160284443869,2601.907167176851,-1.1368683772161603e-13,0.6191595196935172,positive,0.0,9.999894245993346e-08,9.999985195463523e-08,optimal,optimal,optimal,optimal
