datetime,source_date,source_time,price_yuan_per_kwh
2025-07-29 14:30:00,2025-07-29,14:30:00,1.2395
2025-07-29 14:40:00,2025-07-29,14:40:00,1.3606
2025-07-29 14:50:00,2025-07-29,14:50:00,1.1367
2025-07-29 15:00:00,2025-07-29,15:00:00,0.7101
2025-07-29 15:10:00,2025-07-29,15:10:00,0.7058
2025-07-29 15:20:00,2025-07-29,15:20:00,0.8068
2025-07-29 15:30:00,2025-07-29,15:30:00,0.7952
2025-07-29 15:40:00,2025-07-29,15:40:00,0.7824
2025-07-29 15:50:00,2025-07-29,15:50:00,0.8239
2025-07-29 16:00:00,2025-07-29,16:00:00,0.8916
2025-07-29 16:10:00,2025-07-29,16:10:00,0.918
2025-07-29 16:20:00,2025-07-29,16:20:00,0.9413
2025-07-29 16:30:00,2025-07-29,16:30:00,0.9779
2025-07-29 16:40:00,2025-07-29,16:40:00,1.0099
2025-07-29 16:50:00,2025-07-29,16:50:00,1.0726
2025-07-29 17:00:00,2025-07-29,17:00:00,1.1057
2025-07-29 17:10:00,2025-07-29,17:10:00,1.0197
2025-07-29 17:20:00,2025-07-29,17:20:00,1.0333
2025-07-29 17:30:00,2025-07-29,17:30:00,1.1267
2025-07-29 17:40:00,2025-07-29,17:40:00,1.0798
2025-07-29 17:50:00,2025-07-29,17:50:00,1.1237
2025-07-29 18:00:00,2025-07-29,18:00:00,1.291
2025-07-29 18:10:00,2025-07-29,18:10:00,1.3625
2025-07-29 18:20:00,2025-07-29,18:20:00,1.3692
2025-07-29 18:30:00,2025-07-29,18:30:00,1.3638
2025-07-29 18:40:00,2025-07-29,18:40:00,1.3812
2025-07-29 18:50:00,2025-07-29,18:50:00,1.5486
2025-07-29 19:00:00,2025-07-29,19:00:00,1.7497
2025-07-29 19:10:00,2025-07-29,19:10:00,1.7172
2025-07-29 19:20:00,2025-07-29,19:20:00,1.6407
2025-07-29 19:30:00,2025-07-29,19:30:00,1.6541
2025-07-29 19:40:00,2025-07-29,19:40:00,1.7077
2025-07-29 19:50:00,2025-07-29,19:50:00,1.7111
2025-07-29 20:00:00,2025-07-29,20:00:00,1.6636
2025-07-29 20:10:00,2025-07-29,20:10:00,1.6405
2025-07-29 20:20:00,2025-07-29,20:20:00,1.6302
2025-07-29 20:30:00,2025-07-29,20:30:00,1.6573
2025-07-29 20:40:00,2025-07-29,20:40:00,1.714
2025-07-29 20:50:00,2025-07-29,20:50:00,1.4547
2025-07-29 21:00:00,2025-07-29,21:00:00,1.0421
2025-07-29 21:10:00,2025-07-29,21:10:00,1.0184
2025-07-29 21:20:00,2025-07-29,21:20:00,1.0869
2025-07-29 21:30:00,2025-07-29,21:30:00,1.0934
2025-07-29 21:40:00,2025-07-29,21:40:00,1.1337
2025-07-29 21:50:00,2025-07-29,21:50:00,0.8962
2025-07-29 22:00:00,2025-07-29,22:00:00,0.5254
2025-07-29 22:10:00,2025-07-29,22:10:00,0.5256
2025-07-29 22:20:00,2025-07-29,22:20:00,0.603
2025-07-29 22:30:00,2025-07-29,22:30:00,0.5781
2025-07-29 22:40:00,2025-07-29,22:40:00,0.5586
2025-07-29 22:50:00,2025-07-29,22:50:00,0.5235
2025-07-29 23:00:00,2025-07-29,23:00:00,0.4865
2025-07-29 23:10:00,2025-07-29,23:10:00,0.5092
2025-07-29 23:20:00,2025-07-29,23:20:00,0.5597
2025-07-29 23:30:00,2025-07-29,23:30:00,0.5814
2025-07-29 23:40:00,2025-07-29,23:40:00,0.5441
2025-07-29 23:50:00,2025-07-29,23:50:00,0.5254
2025-07-30 00:00:00,2025-07-29,0:00+1,0.5394
2025-07-30 00:10:00,2025-07-30,00:10:00,0.5309
2025-07-30 00:20:00,2025-07-30,00:20:00,0.5273
2025-07-30 00:30:00,2025-07-30,00:30:00,0.5379
2025-07-30 00:40:00,2025-07-30,00:40:00,0.5437
2025-07-30 00:50:00,2025-07-30,00:50:00,0.5664
2025-07-30 01:00:00,2025-07-30,01:00:00,0.5822
2025-07-30 01:10:00,2025-07-30,01:10:00,0.5382
2025-07-30 01:20:00,2025-07-30,01:20:00,0.4867
2025-07-30 01:30:00,2025-07-30,01:30:00,0.484
2025-07-30 01:40:00,2025-07-30,01:40:00,0.5408
2025-07-30 01:50:00,2025-07-30,01:50:00,0.5819
2025-07-30 02:00:00,2025-07-30,02:00:00,0.5808
2025-07-30 02:10:00,2025-07-30,02:10:00,0.5742
2025-07-30 02:20:00,2025-07-30,02:20:00,0.5698
2025-07-30 02:30:00,2025-07-30,02:30:00,0.5558
2025-07-30 02:40:00,2025-07-30,02:40:00,0.5238
2025-07-30 02:50:00,2025-07-30,02:50:00,0.5232
2025-07-30 03:00:00,2025-07-30,03:00:00,0.5536
2025-07-30 03:10:00,2025-07-30,03:10:00,0.563
2025-07-30 03:20:00,2025-07-30,03:20:00,0.5479
2025-07-30 03:30:00,2025-07-30,03:30:00,0.5169
2025-07-30 03:40:00,2025-07-30,03:40:00,0.4821
2025-07-30 03:50:00,2025-07-30,03:50:00,0.4729
2025-07-30 04:00:00,2025-07-30,04:00:00,0.5033
2025-07-30 04:10:00,2025-07-30,04:10:00,0.5509
2025-07-30 04:20:00,2025-07-30,04:20:00,0.5329
2025-07-30 04:30:00,2025-07-30,04:30:00,0.4938
2025-07-30 04:40:00,2025-07-30,04:40:00,0.5463
2025-07-30 04:50:00,2025-07-30,04:50:00,0.5187
2025-07-30 05:00:00,2025-07-30,05:00:00,0.425
2025-07-30 05:10:00,2025-07-30,05:10:00,0.4588
2025-07-30 05:20:00,2025-07-30,05:20:00,0.4992
2025-07-30 05:30:00,2025-07-30,05:30:00,0.4489
2025-07-30 05:40:00,2025-07-30,05:40:00,0.3727
2025-07-30 05:50:00,2025-07-30,05:50:00,0.5423
2025-07-30 06:00:00,2025-07-30,06:00:00,0.8551
2025-07-30 06:10:00,2025-07-30,06:10:00,0.9202
2025-07-30 06:20:00,2025-07-30,06:20:00,0.8875
2025-07-30 06:30:00,2025-07-30,06:30:00,0.8822
2025-07-30 06:40:00,2025-07-30,06:40:00,0.8703
2025-07-30 06:50:00,2025-07-30,06:50:00,0.8389
2025-07-30 07:00:00,2025-07-30,07:00:00,0.7756
2025-07-30 07:10:00,2025-07-30,07:10:00,0.6954
2025-07-30 07:20:00,2025-07-30,07:20:00,0.7372
2025-07-30 07:30:00,2025-07-30,07:30:00,0.8038
2025-07-30 07:40:00,2025-07-30,07:40:00,0.7005
2025-07-30 07:50:00,2025-07-30,07:50:00,0.8803
2025-07-30 08:00:00,2025-07-30,08:00:00,1.247
2025-07-30 08:10:00,2025-07-30,08:10:00,1.2207
2025-07-30 08:20:00,2025-07-30,08:20:00,1.1263
2025-07-30 08:30:00,2025-07-30,08:30:00,1.1502
2025-07-30 08:40:00,2025-07-30,08:40:00,1.1492
2025-07-30 08:50:00,2025-07-30,08:50:00,1.1467
2025-07-30 09:00:00,2025-07-30,09:00:00,1.1393
2025-07-30 09:10:00,2025-07-30,09:10:00,1.0798
2025-07-30 09:20:00,2025-07-30,09:20:00,1.0301
2025-07-30 09:30:00,2025-07-30,09:30:00,0.997
2025-07-30 09:40:00,2025-07-30,09:40:00,0.9478
2025-07-30 09:50:00,2025-07-30,09:50:00,1.016
2025-07-30 10:00:00,2025-07-30,10:00:00,1.1688
2025-07-30 10:10:00,2025-07-30,10:10:00,1.2188
2025-07-30 10:20:00,2025-07-30,10:20:00,1.1966
2025-07-30 10:30:00,2025-07-30,10:30:00,1.1884
2025-07-30 10:40:00,2025-07-30,10:40:00,1.2025
2025-07-30 10:50:00,2025-07-30,10:50:00,0.9596
2025-07-30 11:00:00,2025-07-30,11:00:00,0.6058
2025-07-30 11:10:00,2025-07-30,11:10:00,0.5992
2025-07-30 11:20:00,2025-07-30,11:20:00,0.6718
2025-07-30 11:30:00,2025-07-30,11:30:00,0.6456
2025-07-30 11:40:00,2025-07-30,11:40:00,0.6008
2025-07-30 11:50:00,2025-07-30,11:50:00,0.5437
2025-07-30 12:00:00,2025-07-30,12:00:00,0.5014
2025-07-30 12:10:00,2025-07-30,12:10:00,0.5169
2025-07-30 12:20:00,2025-07-30,12:20:00,0.529
2025-07-30 12:30:00,2025-07-30,12:30:00,0.4885
2025-07-30 12:40:00,2025-07-30,12:40:00,0.4369
2025-07-30 12:50:00,2025-07-30,12:50:00,0.6046
2025-07-30 13:00:00,2025-07-30,13:00:00,0.8771
2025-07-30 13:10:00,2025-07-30,13:10:00,0.8914
2025-07-30 13:20:00,2025-07-30,13:20:00,0.8487
2025-07-30 13:30:00,2025-07-30,13:30:00,0.8671
2025-07-30 13:40:00,2025-07-30,13:40:00,0.883
2025-07-30 13:50:00,2025-07-30,13:50:00,1.0124
2025-07-30 14:00:00,2025-07-30,14:00:00,1.1938
2025-07-30 14:10:00,2025-07-30,14:10:00,1.2129
2025-07-30 14:20:00,2025-07-30,14:20:00,1.1453
2025-07-30 14:30:00,2025-07-30,14:30:00,1.1585
2025-07-30 14:40:00,2025-07-30,14:40:00,1.3037
2025-07-30 14:50:00,2025-07-30,14:50:00,1.1305
2025-07-30 15:00:00,2025-07-30,15:00:00,0.7498
2025-07-30 15:10:00,2025-07-30,15:10:00,0.7437
2025-07-30 15:20:00,2025-07-30,15:20:00,0.8465
2025-07-30 15:30:00,2025-07-30,15:30:00,0.8589
2025-07-30 15:40:00,2025-07-30,15:40:00,0.8579
2025-07-30 15:50:00,2025-07-30,15:50:00,0.8797
2025-07-30 16:00:00,2025-07-30,16:00:00,0.9138
2025-07-30 16:10:00,2025-07-30,16:10:00,0.9294
2025-07-30 16:20:00,2025-07-30,16:20:00,0.9466
2025-07-30 16:30:00,2025-07-30,16:30:00,0.9762
2025-07-30 16:40:00,2025-07-30,16:40:00,1.0053
2025-07-30 16:50:00,2025-07-30,16:50:00,1.016
2025-07-30 17:00:00,2025-07-30,17:00:00,1.0277
2025-07-30 17:10:00,2025-07-30,17:10:00,1.0756
2025-07-30 17:20:00,2025-07-30,17:20:00,1.1071
2025-07-30 17:30:00,2025-07-30,17:30:00,1.0978
2025-07-30 17:40:00,2025-07-30,17:40:00,1.0922
2025-07-30 17:50:00,2025-07-30,17:50:00,1.1976
2025-07-30 18:00:00,2025-07-30,18:00:00,1.3761
2025-07-30 18:10:00,2025-07-30,18:10:00,1.4668
2025-07-30 18:20:00,2025-07-30,18:20:00,1.4606
2025-07-30 18:30:00,2025-07-30,18:30:00,1.4184
2025-07-30 18:40:00,2025-07-30,18:40:00,1.4247
2025-07-30 18:50:00,2025-07-30,18:50:00,1.5277
2025-07-30 19:00:00,2025-07-30,19:00:00,1.6383
2025-07-30 19:10:00,2025-07-30,19:10:00,1.6137
2025-07-30 19:20:00,2025-07-30,19:20:00,1.5997
2025-07-30 19:30:00,2025-07-30,19:30:00,1.6547
2025-07-30 19:40:00,2025-07-30,19:40:00,1.6898
2025-07-30 19:50:00,2025-07-30,19:50:00,1.6763
2025-07-30 20:00:00,2025-07-30,20:00:00,1.6523
2025-07-30 20:10:00,2025-07-30,20:10:00,1.6709
2025-07-30 20:20:00,2025-07-30,20:20:00,1.6512
2025-07-30 20:30:00,2025-07-30,20:30:00,1.6286
2025-07-30 20:40:00,2025-07-30,20:40:00,1.6832
2025-07-30 20:50:00,2025-07-30,20:50:00,1.4891
2025-07-30 21:00:00,2025-07-30,21:00:00,1.1331
2025-07-30 21:10:00,2025-07-30,21:10:00,1.0589
2025-07-30 21:20:00,2025-07-30,21:20:00,1.087
2025-07-30 21:30:00,2025-07-30,21:30:00,1.1189
2025-07-30 21:40:00,2025-07-30,21:40:00,1.1925
2025-07-30 21:50:00,2025-07-30,21:50:00,0.9462
2025-07-30 22:00:00,2025-07-30,22:00:00,0.5309
2025-07-30 22:10:00,2025-07-30,22:10:00,0.5009
2025-07-30 22:20:00,2025-07-30,22:20:00,0.5778
2025-07-30 22:30:00,2025-07-30,22:30:00,0.5635
2025-07-30 22:40:00,2025-07-30,22:40:00,0.5418
2025-07-30 22:50:00,2025-07-30,22:50:00,0.5404
2025-07-30 23:00:00,2025-07-30,23:00:00,0.5392
2025-07-30 23:10:00,2025-07-30,23:10:00,0.5101
2025-07-30 23:20:00,2025-07-30,23:20:00,0.5114
2025-07-30 23:30:00,2025-07-30,23:30:00,0.5311
2025-07-30 23:40:00,2025-07-30,23:40:00,0.5044
2025-07-30 23:50:00,2025-07-30,23:50:00,0.5182
2025-07-31 00:00:00,2025-07-30,0:00+1,0.5489
2025-07-31 00:10:00,2025-07-31,00:10:00,0.4865
2025-07-31 00:20:00,2025-07-31,00:20:00,0.4669
2025-07-31 00:30:00,2025-07-31,00:30:00,0.5141
2025-07-31 00:40:00,2025-07-31,00:40:00,0.5208
2025-07-31 00:50:00,2025-07-31,00:50:00,0.5468
2025-07-31 01:00:00,2025-07-31,01:00:00,0.5718
2025-07-31 01:10:00,2025-07-31,01:10:00,0.5131
2025-07-31 01:20:00,2025-07-31,01:20:00,0.5238
2025-07-31 01:30:00,2025-07-31,01:30:00,0.588
2025-07-31 01:40:00,2025-07-31,01:40:00,0.5321
2025-07-31 01:50:00,2025-07-31,01:50:00,0.465
2025-07-31 02:00:00,2025-07-31,02:00:00,0.4734
2025-07-31 02:10:00,2025-07-31,02:10:00,0.5376
2025-07-31 02:20:00,2025-07-31,02:20:00,0.5963
2025-07-31 02:30:00,2025-07-31,02:30:00,0.5848
2025-07-31 02:40:00,2025-07-31,02:40:00,0.4904
2025-07-31 02:50:00,2025-07-31,02:50:00,0.4735
2025-07-31 03:00:00,2025-07-31,03:00:00,0.5255
2025-07-31 03:10:00,2025-07-31,03:10:00,0.4959
2025-07-31 03:20:00,2025-07-31,03:20:00,0.5054
2025-07-31 03:30:00,2025-07-31,03:30:00,0.5602
2025-07-31 03:40:00,2025-07-31,03:40:00,0.5334
2025-07-31 03:50:00,2025-07-31,03:50:00,0.4991
2025-07-31 04:00:00,2025-07-31,04:00:00,0.4983
2025-07-31 04:10:00,2025-07-31,04:10:00,0.4957
2025-07-31 04:20:00,2025-07-31,04:20:00,0.4937
2025-07-31 04:30:00,2025-07-31,04:30:00,0.4993
2025-07-31 04:40:00,2025-07-31,04:40:00,0.5113
2025-07-31 04:50:00,2025-07-31,04:50:00,0.519
2025-07-31 05:00:00,2025-07-31,05:00:00,0.5066
2025-07-31 05:10:00,2025-07-31,05:10:00,0.4711
2025-07-31 05:20:00,2025-07-31,05:20:00,0.4657
2025-07-31 05:30:00,2025-07-31,05:30:00,0.4503
2025-07-31 05:40:00,2025-07-31,05:40:00,0.381
2025-07-31 05:50:00,2025-07-31,05:50:00,0.6009
2025-07-31 06:00:00,2025-07-31,06:00:00,0.9738
2025-07-31 06:10:00,2025-07-31,06:10:00,0.9826
2025-07-31 06:20:00,2025-07-31,06:20:00,0.8833
2025-07-31 06:30:00,2025-07-31,06:30:00,0.8768
2025-07-31 06:40:00,2025-07-31,06:40:00,0.8996
2025-07-31 06:50:00,2025-07-31,06:50:00,0.8574
2025-07-31 07:00:00,2025-07-31,07:00:00,0.7864
2025-07-31 07:10:00,2025-07-31,07:10:00,0.8003
2025-07-31 07:20:00,2025-07-31,07:20:00,0.7845
2025-07-31 07:30:00,2025-07-31,07:30:00,0.6889
2025-07-31 07:40:00,2025-07-31,07:40:00,0.6264
2025-07-31 07:50:00,2025-07-31,07:50:00,0.8496
2025-07-31 08:00:00,2025-07-31,08:00:00,1.2021
2025-07-31 08:10:00,2025-07-31,08:10:00,1.2467
2025-07-31 08:20:00,2025-07-31,08:20:00,1.1823
2025-07-31 08:30:00,2025-07-31,08:30:00,1.1587
2025-07-31 08:40:00,2025-07-31,08:40:00,1.1237
2025-07-31 08:50:00,2025-07-31,08:50:00,1.0697
2025-07-31 09:00:00,2025-07-31,09:00:00,1.0353
2025-07-31 09:10:00,2025-07-31,09:10:00,1.0613
2025-07-31 09:20:00,2025-07-31,09:20:00,1.0691
2025-07-31 09:30:00,2025-07-31,09:30:00,1.0226
2025-07-31 09:40:00,2025-07-31,09:40:00,0.9812
2025-07-31 09:50:00,2025-07-31,09:50:00,1.0835
2025-07-31 10:00:00,2025-07-31,10:00:00,1.2426
2025-07-31 10:10:00,2025-07-31,10:10:00,1.2195
2025-07-31 10:20:00,2025-07-31,10:20:00,1.1416
2025-07-31 10:30:00,2025-07-31,10:30:00,1.1585
2025-07-31 10:40:00,2025-07-31,10:40:00,1.2462
2025-07-31 10:50:00,2025-07-31,10:50:00,0.999
2025-07-31 11:00:00,2025-07-31,11:00:00,0.5496
2025-07-31 11:10:00,2025-07-31,11:10:00,0.4642
2025-07-31 11:20:00,2025-07-31,11:20:00,0.5222
2025-07-31 11:30:00,2025-07-31,11:30:00,0.5502
2025-07-31 11:40:00,2025-07-31,11:40:00,0.5958
2025-07-31 11:50:00,2025-07-31,11:50:00,0.5886
2025-07-31 12:00:00,2025-07-31,12:00:00,0.5222
2025-07-31 12:10:00,2025-07-31,12:10:00,0.4792
2025-07-31 12:20:00,2025-07-31,12:20:00,0.5116
2025-07-31 12:30:00,2025-07-31,12:30:00,0.5572
2025-07-31 12:40:00,2025-07-31,12:40:00,0.5376
2025-07-31 12:50:00,2025-07-31,12:50:00,0.7114
2025-07-31 13:00:00,2025-07-31,13:00:00,0.976
2025-07-31 13:10:00,2025-07-31,13:10:00,0.9489
2025-07-31 13:20:00,2025-07-31,13:20:00,0.8997
2025-07-31 13:30:00,2025-07-31,13:30:00,0.9385
2025-07-31 13:40:00,2025-07-31,13:40:00,0.931
2025-07-31 13:50:00,2025-07-31,13:50:00,1.0617
2025-07-31 14:00:00,2025-07-31,14:00:00,1.2567
2025-07-31 14:10:00,2025-07-31,14:10:00,1.2308
2025-07-31 14:20:00,2025-07-31,14:20:00,1.2065
2025-07-31 14:30:00,2025-07-31,14:30:00,1.3185
2025-07-31 14:40:00,2025-07-31,14:40:00,1.4269
2025-07-31 14:50:00,2025-07-31,14:50:00,1.1923
2025-07-31 15:00:00,2025-07-31,15:00:00,0.7868
2025-07-31 15:10:00,2025-07-31,15:10:00,0.7449
2025-07-31 15:20:00,2025-07-31,15:20:00,0.8266
2025-07-31 15:30:00,2025-07-31,15:30:00,0.857
2025-07-31 15:40:00,2025-07-31,15:40:00,0.904
2025-07-31 15:50:00,2025-07-31,15:50:00,0.9462
2025-07-31 16:00:00,2025-07-31,16:00:00,0.947
2025-07-31 16:10:00,2025-07-31,16:10:00,0.9017
2025-07-31 16:20:00,2025-07-31,16:20:00,0.8895
2025-07-31 16:30:00,2025-07-31,16:30:00,0.9399
2025-07-31 16:40:00,2025-07-31,16:40:00,1.0109
2025-07-31 16:50:00,2025-07-31,16:50:00,1.0572
2025-07-31 17:00:00,2025-07-31,17:00:00,1.0653
2025-07-31 17:10:00,2025-07-31,17:10:00,1.06
2025-07-31 17:20:00,2025-07-31,17:20:00,1.0919
2025-07-31 17:30:00,2025-07-31,17:30:00,1.146
2025-07-31 17:40:00,2025-07-31,17:40:00,1.1663
2025-07-31 17:50:00,2025-07-31,17:50:00,1.2117
2025-07-31 18:00:00,2025-07-31,18:00:00,1.3056
2025-07-31 18:10:00,2025-07-31,18:10:00,1.3962
2025-07-31 18:20:00,2025-07-31,18:20:00,1.399
2025-07-31 18:30:00,2025-07-31,18:30:00,1.3525
2025-07-31 18:40:00,2025-07-31,18:40:00,1.3919
2025-07-31 18:50:00,2025-07-31,18:50:00,1.5127
2025-07-31 19:00:00,2025-07-31,19:00:00,1.6296
2025-07-31 19:10:00,2025-07-31,19:10:00,1.6538
2025-07-31 19:20:00,2025-07-31,19:20:00,1.6575
2025-07-31 19:30:00,2025-07-31,19:30:00,1.6751
2025-07-31 19:40:00,2025-07-31,19:40:00,1.6758
2025-07-31 19:50:00,2025-07-31,19:50:00,1.6814
2025-07-31 20:00:00,2025-07-31,20:00:00,1.6827
2025-07-31 20:10:00,2025-07-31,20:10:00,1.6471
2025-07-31 20:20:00,2025-07-31,20:20:00,1.6274
2025-07-31 20:30:00,2025-07-31,20:30:00,1.6763
2025-07-31 20:40:00,2025-07-31,20:40:00,1.7439
2025-07-31 20:50:00,2025-07-31,20:50:00,1.4859
2025-07-31 21:00:00,2025-07-31,21:00:00,1.0754
2025-07-31 21:10:00,2025-07-31,21:10:00,1.0511
2025-07-31 21:20:00,2025-07-31,21:20:00,1.0705
2025-07-31 21:30:00,2025-07-31,21:30:00,1.0166
2025-07-31 21:40:00,2025-07-31,21:40:00,1.0794
2025-07-31 21:50:00,2025-07-31,21:50:00,0.893
2025-07-31 22:00:00,2025-07-31,22:00:00,0.5364
2025-07-31 22:10:00,2025-07-31,22:10:00,0.498
2025-07-31 22:20:00,2025-07-31,22:20:00,0.5579
2025-07-31 22:30:00,2025-07-31,22:30:00,0.5634
2025-07-31 22:40:00,2025-07-31,22:40:00,0.5799
2025-07-31 22:50:00,2025-07-31,22:50:00,0.5496
2025-07-31 23:00:00,2025-07-31,23:00:00,0.4997
2025-07-31 23:10:00,2025-07-31,23:10:00,0.5256
2025-07-31 23:20:00,2025-07-31,23:20:00,0.5275
2025-07-31 23:30:00,2025-07-31,23:30:00,0.5061
2025-07-31 23:40:00,2025-07-31,23:40:00,0.5542
2025-07-31 23:50:00,2025-07-31,23:50:00,0.5344
2025-08-01 00:00:00,2025-07-31,0:00+1,0.4323
2025-08-01 00:10:00,2025-08-01,00:10:00,0.3876
2025-08-01 00:20:00,2025-08-01,00:20:00,0.4233
2025-08-01 00:30:00,2025-08-01,00:30:00,0.4714
2025-08-01 00:40:00,2025-08-01,00:40:00,0.4454
2025-08-01 00:50:00,2025-08-01,00:50:00,0.4205
2025-08-01 01:00:00,2025-08-01,01:00:00,0.4263
2025-08-01 01:10:00,2025-08-01,01:10:00,0.4195
2025-08-01 01:20:00,2025-08-01,01:20:00,0.4123
2025-08-01 01:30:00,2025-08-01,01:30:00,0.4187
2025-08-01 01:40:00,2025-08-01,01:40:00,0.4343
2025-08-01 01:50:00,2025-08-01,01:50:00,0.4331
2025-08-01 02:00:00,2025-08-01,02:00:00,0.4291
2025-08-01 02:10:00,2025-08-01,02:10:00,0.4544
2025-08-01 02:20:00,2025-08-01,02:20:00,0.4408
2025-08-01 02:30:00,2025-08-01,02:30:00,0.4042
2025-08-01 02:40:00,2025-08-01,02:40:00,0.4253
2025-08-01 02:50:00,2025-08-01,02:50:00,0.4121
2025-08-01 03:00:00,2025-08-01,03:00:00,0.3902
2025-08-01 03:10:00,2025-08-01,03:10:00,0.4725
2025-08-01 03:20:00,2025-08-01,03:20:00,0.4819
2025-08-01 03:30:00,2025-08-01,03:30:00,0.4037
2025-08-01 03:40:00,2025-08-01,03:40:00,0.4051
2025-08-01 03:50:00,2025-08-01,03:50:00,0.4369
2025-08-01 04:00:00,2025-08-01,04:00:00,0.4402
2025-08-01 04:10:00,2025-08-01,04:10:00,0.4154
2025-08-01 04:20:00,2025-08-01,04:20:00,0.4088
2025-08-01 04:30:00,2025-08-01,04:30:00,0.4308
2025-08-01 04:40:00,2025-08-01,04:40:00,0.4498
2025-08-01 04:50:00,2025-08-01,04:50:00,0.4512
2025-08-01 05:00:00,2025-08-01,05:00:00,0.4344
2025-08-01 05:10:00,2025-08-01,05:10:00,0.409
2025-08-01 05:20:00,2025-08-01,05:20:00,0.3905
2025-08-01 05:30:00,2025-08-01,05:30:00,0.347
2025-08-01 05:40:00,2025-08-01,05:40:00,0.2699
2025-08-01 05:50:00,2025-08-01,05:50:00,0.4213
2025-08-01 06:00:00,2025-08-01,06:00:00,0.7017
2025-08-01 06:10:00,2025-08-01,06:10:00,0.7261
2025-08-01 06:20:00,2025-08-01,06:20:00,0.6748
2025-08-01 06:30:00,2025-08-01,06:30:00,0.6478
2025-08-01 06:40:00,2025-08-01,06:40:00,0.5739
2025-08-01 06:50:00,2025-08-01,06:50:00,0.5945
2025-08-01 07:00:00,2025-08-01,07:00:00,0.6621
2025-08-01 07:10:00,2025-08-01,07:10:00,0.5859
2025-08-01 07:20:00,2025-08-01,07:20:00,0.5676
2025-08-01 07:30:00,2025-08-01,07:30:00,0.6079
2025-08-01 07:40:00,2025-08-01,07:40:00,0.5322
2025-08-01 07:50:00,2025-08-01,07:50:00,0.651
2025-08-01 08:00:00,2025-08-01,08:00:00,0.9139
2025-08-01 08:10:00,2025-08-01,08:10:00,0.9211
2025-08-01 08:20:00,2025-08-01,08:20:00,0.8125
2025-08-01 08:30:00,2025-08-01,08:30:00,0.743
2025-08-01 08:40:00,2025-08-01,08:40:00,0.7235
2025-08-01 08:50:00,2025-08-01,08:50:00,0.6941
2025-08-01 09:00:00,2025-08-01,09:00:00,0.6528
2025-08-01 09:10:00,2025-08-01,09:10:00,0.6547
2025-08-01 09:20:00,2025-08-01,09:20:00,0.6832
2025-08-01 09:30:00,2025-08-01,09:30:00,0.6749
2025-08-01 09:40:00,2025-08-01,09:40:00,0.6037
2025-08-01 09:50:00,2025-08-01,09:50:00,0.6905
2025-08-01 10:00:00,2025-08-01,10:00:00,0.9111
2025-08-01 10:10:00,2025-08-01,10:10:00,0.9936
2025-08-01 10:20:00,2025-08-01,10:20:00,0.912
2025-08-01 10:30:00,2025-08-01,10:30:00,0.8224
2025-08-01 10:40:00,2025-08-01,10:40:00,0.8583
2025-08-01 10:50:00,2025-08-01,10:50:00,0.6254
2025-08-01 11:00:00,2025-08-01,11:00:00,0.2527
2025-08-01 11:10:00,2025-08-01,11:10:00,0.2892
2025-08-01 11:20:00,2025-08-01,11:20:00,0.3557
2025-08-01 11:30:00,2025-08-01,11:30:00,0.2661
2025-08-01 11:40:00,2025-08-01,11:40:00,0.2209
2025-08-01 11:50:00,2025-08-01,11:50:00,0.2345
2025-08-01 12:00:00,2025-08-01,12:00:00,0.2482
2025-08-01 12:10:00,2025-08-01,12:10:00,0.2159
2025-08-01 12:20:00,2025-08-01,12:20:00,0.2266
2025-08-01 12:30:00,2025-08-01,12:30:00,0.2407
2025-08-01 12:40:00,2025-08-01,12:40:00,0.1568
2025-08-01 12:50:00,2025-08-01,12:50:00,0.2557
2025-08-01 13:00:00,2025-08-01,13:00:00,0.5144
2025-08-01 13:10:00,2025-08-01,13:10:00,0.6093
2025-08-01 13:20:00,2025-08-01,13:20:00,0.6171
2025-08-01 13:30:00,2025-08-01,13:30:00,0.6203
2025-08-01 13:40:00,2025-08-01,13:40:00,0.6247
2025-08-01 13:50:00,2025-08-01,13:50:00,0.7205
2025-08-01 14:00:00,2025-08-01,14:00:00,0.8746
2025-08-01 14:10:00,2025-08-01,14:10:00,0.9488
2025-08-01 14:20:00,2025-08-01,14:20:00,0.9639
2025-08-01 14:30:00,2025-08-01,14:30:00,0.9824
2025-08-01 14:40:00,2025-08-01,14:40:00,1.0038
2025-08-01 14:50:00,2025-08-01,14:50:00,0.7958
2025-08-01 15:00:00,2025-08-01,15:00:00,0.4615
2025-08-01 15:10:00,2025-08-01,15:10:00,0.3748
2025-08-01 15:20:00,2025-08-01,15:20:00,0.4234
2025-08-01 15:30:00,2025-08-01,15:30:00,0.4942
2025-08-01 15:40:00,2025-08-01,15:40:00,0.5781
2025-08-01 15:50:00,2025-08-01,15:50:00,0.5904
2025-08-01 16:00:00,2025-08-01,16:00:00,0.5716
2025-08-01 16:10:00,2025-08-01,16:10:00,0.6402
2025-08-01 16:20:00,2025-08-01,16:20:00,0.6577
2025-08-01 16:30:00,2025-08-01,16:30:00,0.6198
2025-08-01 16:40:00,2025-08-01,16:40:00,0.663
2025-08-01 16:50:00,2025-08-01,16:50:00,0.6915
2025-08-01 17:00:00,2025-08-01,17:00:00,0.6807
2025-08-01 17:10:00,2025-08-01,17:10:00,0.7109
2025-08-01 17:20:00,2025-08-01,17:20:00,0.7547
2025-08-01 17:30:00,2025-08-01,17:30:00,0.7844
